profileUrl,screenName,userId,name,imgUrl,backgroundImg,bio,website,location,createdAt,followersCount,friendsCount,tweetsCount,certified,query,timestamp
https://twitter.com/CMorganHerald,CMorganHerald,29293801,Curtis Morgan,https://pbs.twimg.com/profile_images/419190403716218880/bnDrRO5P_normal.jpeg,https://pbs.twimg.com/profile_banners/29293801/1518564753,"Editor for environment, climate change, hurricanes, courts, cops and crime at The Miami Herald; longtime environmental reporter; South Florida native.",https://t.co/e3L2TJSbYR,Miami,Mon Apr 06 21:08:53 +0000 2009,2625,725,10768,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.988Z
https://twitter.com/davidlgutman,davidlgutman,145853899,David Gutman,https://pbs.twimg.com/profile_images/1149131085197922305/X_oapZD1_normal.png,https://pbs.twimg.com/profile_banners/145853899/1571241928,Covering local politics for for The Seattle Times; dgutman@seattletimes.com; formerly @wvgazettemail,https://t.co/R1gKOmhtQ6,"Seattle, WA",Thu May 20 01:39:07 +0000 2010,4161,763,8428,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.988Z
https://twitter.com/jasmlaughlin,jasmlaughlin,2796399262,Jason Laughlin,https://pbs.twimg.com/profile_images/741334424848113666/lv_tRf38_normal.jpg,https://pbs.twimg.com/profile_banners/2796399262/1424812929,changing neighborhoods reporter for the Philadelphia Inquirer. jlaughlin@inquirer.com,https://t.co/RKhpvmquMM,Philadelphia,Tue Sep 30 21:07:43 +0000 2014,3269,2167,6706,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.988Z
https://twitter.com/GlobeAbraham,GlobeAbraham,62973449,Ratings Hit Abraham,https://pbs.twimg.com/profile_images/348475482/abraham_normal.gif,,Metro columnist for the Boston Globe,http://t.co/Y7WcuBPpyV,"Boston, MA",Wed Aug 05 00:11:19 +0000 2009,11712,1473,3577,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.988Z
https://twitter.com/ashleyhalsey3rd,ashleyhalsey3rd,26535379,Ashley Halsey,https://pbs.twimg.com/profile_images/109726355/hobo_normal.jpg,https://pbs.twimg.com/profile_banners/26535379/1399667176,Ashley Halsey is a triathlon and cycling coach.,,"Washington, D.C.",Wed Mar 25 16:50:11 +0000 2009,4248,1652,9280,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.988Z
https://twitter.com/e_baldi,e_baldi,264446779,Erin Baldassari,https://pbs.twimg.com/profile_images/1269264909/46690_617857496478_1711624_36140686_7116439_n_normal.jpg,,#Housing affordability reporter @KQED. Formerly #transportation for @mercnews @eastbaytimes. Shout: ebaldassari@kqed.org,https://t.co/SOJ8Wmh2RU,"Oakland, CA",Fri Mar 11 22:50:59 +0000 2011,2757,1551,5000,,https://twitter.com/moovit,2020-04-02T06:02:49.988Z
https://twitter.com/ctuan,ctuan,14337158,Michael Cabanatuan,https://pbs.twimg.com/profile_images/856053944505614336/hARGEDSF_normal.jpg,https://pbs.twimg.com/profile_banners/14337158/1492934140,Reporter. Dad. Union thug (The NewsGuild/CWA). Fan of all things Cal. Covering the news at the San Francisco Chronicle.,https://t.co/XDr2wNHjzO,San Francisco Bay Area,Tue Apr 08 23:24:11 +0000 2008,3858,1819,7975,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.988Z
https://twitter.com/DavidBakerSF,DavidBakerSF,394268358,David R. Baker,https://pbs.twimg.com/profile_images/378800000615892281/5a561cd87bcfa56d125dce23d05249a1_normal.jpeg,https://pbs.twimg.com/profile_banners/394268358/1452479906,Energy and cleantech reporter at Bloomberg. Science and infrastructure geek. Gin snob. Views are my own.,,"San Francisco, CA",Wed Oct 19 20:35:45 +0000 2011,4097,1102,2880,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.988Z
https://twitter.com/lalanewsman,lalanewsman,75054396,Justin Pritchard,https://pbs.twimg.com/profile_images/970916726379495425/FaAdBjRC_normal.jpg,https://pbs.twimg.com/profile_banners/75054396/1469549427,"@AP reporter. Supporter of: First Amendment, reasoned argumentation, an informed republic. Glutton for truth. Kindness ≠ weakness. jdpritchard@ap.org",,"LA, by way of the Bay",Thu Sep 17 16:41:04 +0000 2009,2324,339,3510,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.988Z
https://twitter.com/laura_nelson,laura_nelson,16538210,Laura J. Nelson 🦅,https://pbs.twimg.com/profile_images/1188954877990338562/Z4NFpFZW_normal.png,https://pbs.twimg.com/profile_banners/16538210/1568313391,"@latimes transportation reporter (🚙, 🚌, 🚇, 🚕, 🚲, 🛴,🚶‍♀️, 🦽, 🚠, 🚥, etc.) Plant mom. Proud @latguild organizer. Kansan. laura.nelson@latimes.com",https://t.co/Owd4TbhzZA,"Los Angeles, CA",Wed Oct 01 01:20:51 +0000 2008,28538,988,57392,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.988Z
https://twitter.com/JMartinezNYC,JMartinezNYC,49649821,Jose Martinez,https://pbs.twimg.com/profile_images/978813172957286400/-Mt-mjKV_normal.jpg,https://pbs.twimg.com/profile_banners/49649821/1506958122,Senior Reporter @THECITYNY 🕊 covering transit. Previously on-air 📺 @NY1 & in print 🗞️ @nydailynews @nypost @lohud DMs: OPEN/email: jmartinez@thecity.nyc,https://t.co/18QojyJ2ld,"New York, NY",Mon Jun 22 14:48:54 +0000 2009,7152,3069,13127,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.988Z
https://twitter.com/DanielleFurfaro,DanielleFurfaro,707362213,Danielle Furfaro,https://pbs.twimg.com/profile_images/2416386458/ncc5j21xl2ak99hi2u9b_normal.jpeg,https://pbs.twimg.com/profile_banners/707362213/1441137485,Transit reporter for the New York Post. Got a tip? Give me a call at 212-930-8510 or send an email to dfurfaro (@) nypost (dot) com.,http://t.co/XoibCPctUg,"New York, NY",Fri Jul 20 15:49:09 +0000 2012,2512,1911,2360,,https://twitter.com/moovit,2020-04-02T06:02:50.193Z
https://twitter.com/emmagf,emmagf,16463786,Emma G. Fitzsimmons,https://pbs.twimg.com/profile_images/760274431772094464/A7Ddzjh__normal.jpg,https://pbs.twimg.com/profile_banners/16463786/1464971454,City Hall Bureau Chief for @nytimes. Texan. Married to @gerryfsmith. emma.fitzsimmons@nytimes.com,https://t.co/mcfdBi2EjH,nyc,Fri Sep 26 04:35:30 +0000 2008,14747,1086,9528,Certified,https://twitter.com/moovit,2020-04-02T06:02:50.193Z
https://twitter.com/CheddarU,CheddarU,18333645,CheddarU,https://pbs.twimg.com/profile_images/1002590552360185856/vf6yuR52_normal.jpg,https://pbs.twimg.com/profile_banners/18333645/1527871255,The News Network Exclusively for College Students,https://t.co/0Qyc6Oz5Bo,On Campus,Tue Dec 23 14:23:04 +0000 2008,59794,445,10959,Certified,https://twitter.com/moovit,2020-04-02T06:02:50.193Z
https://twitter.com/SmartCitiesW,SmartCitiesW,4823816207,SmartCitiesWorld,https://pbs.twimg.com/profile_images/1201499976632819712/SwjlyflQ_normal.jpg,https://pbs.twimg.com/profile_banners/4823816207/1575294894,"SmartCitiesWorld provides a centralised source of intelligence about smart cities.
Subscribe: https://t.co/agnSx9TWiv
Send us a story: https://t.co/3FG0Ol8Bww",https://t.co/p61L9JLKIL,,Mon Jan 18 12:08:46 +0000 2016,8510,1854,6685,,https://twitter.com/moovit,2020-04-02T06:02:50.193Z
https://twitter.com/semy84,semy84,94264098,Samuel Sed Piazza,https://pbs.twimg.com/profile_images/2223743927/529171_10151492874730608_545060607_23894860_792523119_n_normal.jpg,,"Country Manager per @Moovit Italia. Appassionato di #mobilemarketing, tecnologia e innovazioni digitali.",,Italy,Thu Dec 03 05:31:30 +0000 2009,191,176,429,,https://twitter.com/moovit,2020-04-02T06:02:50.193Z
https://twitter.com/thejoelstein,thejoelstein,24608680,Joel Stein,https://pbs.twimg.com/profile_images/1159950883901231105/qrcSlfjm_normal.jpg,https://pbs.twimg.com/profile_banners/24608680/1565388361,Joel Stein is following you!,http://t.co/cx6IFtW0SK,Los Angeles,Sun Mar 15 23:34:33 +0000 2009,780463,1137,1683,Certified,https://twitter.com/moovit,2020-04-02T06:02:50.193Z
https://twitter.com/GET_Bus,GET_Bus,234482097,Golden Empire Transit District (GET Bus),https://pbs.twimg.com/profile_images/1244592323/get_fb_logo_normal.png,https://pbs.twimg.com/profile_banners/234482097/1501694421,Golden Empire Transit District provides transportation services in Bakersfield and works tirelessly to improve our Community.,http://t.co/8KHAKAz5CX,Bakersfield,Wed Jan 05 19:31:33 +0000 2011,332,29,162,,https://twitter.com/moovit,2020-04-02T06:02:50.193Z
https://twitter.com/Snatched_Movie,Snatched_Movie,794613559963439104,Snatched,https://pbs.twimg.com/profile_images/877220971953782785/PHBl0xdM_normal.jpg,https://pbs.twimg.com/profile_banners/794613559963439104/1497980744,"Starring Amy Schumer and Goldie Hawn. Snatched is now on Blu-ray, DVD & Digital HD. https://t.co/f74HixOm9U #SnatchedMovie🌴",https://t.co/f74HixOm9U,,Fri Nov 04 18:53:30 +0000 2016,1708,30,411,Certified,https://twitter.com/moovit,2020-04-02T06:02:50.193Z
https://twitter.com/Metroplan,Metroplan,18776258,Metroplan,https://pbs.twimg.com/profile_images/83562048/Metroplan_Logo_square-_165_by_165_normal.jpg,https://pbs.twimg.com/profile_banners/18776258/1432655639,Metroplan is the council of governments and Metropolitan Planning Organization for the central Arkansas region,http://t.co/IXCPtry3I4,Central Arkansas,Thu Jan 08 19:49:28 +0000 2009,1835,1126,2885,,https://twitter.com/moovit,2020-04-02T06:02:50.193Z
https://twitter.com/csd,csd,6529922,csd,https://pbs.twimg.com/profile_images/1043716262336110597/lCi3Xfom_normal.jpg,https://pbs.twimg.com/profile_banners/6529922/1584945959,1 of 362 followed by @SpeakerPelosi. Politics / Weather junkie. Swimmer. Gamer. Cyber. Kitten adopter. Fan of the smarts. Blocked by Hannity. Blue dot. 🤽‍♂️,,Deep South via California,Sat Jun 02 21:31:41 +0000 2007,29216,4565,58993,,https://twitter.com/moovit,2020-04-02T06:02:50.193Z
https://twitter.com/CoryTV,CoryTV,254136706,Cory Johnson,https://pbs.twimg.com/profile_images/992472557151555589/BD3fEvyN_normal.jpg,https://pbs.twimg.com/profile_banners/254136706/1400107064,"Advisor, investor, journalist and crypto influencer.",https://t.co/JBsqFxvZUy,New York & San Francisco,Fri Feb 18 17:40:52 +0000 2011,61030,1623,9834,Certified,https://twitter.com/moovit,2020-04-02T06:02:50.193Z
https://twitter.com/NirErez1,NirErez1,516586811,Nir Erez,https://pbs.twimg.com/profile_images/378800000374160821/06f3d2941d1642bc875616ad7d44c86d_normal.jpeg,,CEO at moovit,,,Tue Mar 06 14:55:58 +0000 2012,336,12,85,,https://twitter.com/moovit,2020-04-02T06:02:50.193Z
https://twitter.com/FutureofPlaces,FutureofPlaces,1128284276,Future of Places,https://pbs.twimg.com/profile_images/802910630164529152/BZxwgfEg_normal.jpg,https://pbs.twimg.com/profile_banners/1128284276/1480263379,Urbanism Research Hub,https://t.co/PhjLJXjBiO,Stockholm,Mon Jan 28 14:46:37 +0000 2013,25140,5720,11568,,https://twitter.com/moovit,2020-04-02T06:02:50.193Z
https://twitter.com/guardiancities,guardiancities,2308445042,Guardian Cities,https://pbs.twimg.com/profile_images/1061929300767727616/oafHeuWE_normal.jpg,https://pbs.twimg.com/profile_banners/2308445042/1542018642,"Stories, news, analysis and debate on the future of cities and urban life all over the world, from the @Guardian",https://t.co/Y814MNx2CG,,Fri Jan 24 14:26:55 +0000 2014,70304,1537,11103,,https://twitter.com/moovit,2020-04-02T06:02:50.193Z
https://twitter.com/urb_mag,urb_mag,3131500821,Urbanist Magazine,https://pbs.twimg.com/profile_images/618831339144519680/aGMPCC_T_normal.png,https://pbs.twimg.com/profile_banners/3131500821/1428051523,Exploring the Realm of Cities and Mobility // International Edition of @urbanist_mag,http://t.co/0oxjFrtUzZ,Berlin,Fri Apr 03 08:03:53 +0000 2015,18380,2635,37,,https://twitter.com/moovit,2020-04-02T06:02:50.193Z
https://twitter.com/drgridlock,drgridlock,18025557,Dr. Gridlock,https://pbs.twimg.com/profile_images/1079800459811004416/3Kvw-tUt_normal.jpg,https://pbs.twimg.com/profile_banners/18025557/1469482091,Your transportation guide around the Beltway and beyond. Tweets by @RT_Thomson and others on the Post Transportation team.,http://t.co/OFAxK0Pk9s,"Washington, D.C.",Wed Dec 10 18:08:31 +0000 2008,35763,406,51567,Certified,https://twitter.com/moovit,2020-04-02T06:02:50.193Z
https://twitter.com/RT_Thomson,RT_Thomson,514756892,Robert Thomson,https://pbs.twimg.com/profile_images/1872990349/Robert_Thomson_normal.jpg,https://pbs.twimg.com/profile_banners/514756892/1492543985,"Former Dr. Gridlock at The Washington Post. I'm interested in traffic, transit, biking and walking issues.",,"Sandwich, MA",Sun Mar 04 20:54:43 +0000 2012,2347,1017,7482,Certified,https://twitter.com/moovit,2020-04-02T06:02:50.193Z
https://twitter.com/HyperloopOne,HyperloopOne,2842068128,Virgin Hyperloop One,https://pbs.twimg.com/profile_images/899805271312056320/T-DQsxZE_normal.jpg,https://pbs.twimg.com/profile_banners/2842068128/1554131984,,https://t.co/KLbewhnTYH,"Los Angeles, California",Mon Oct 06 07:00:10 +0000 2014,90464,58,1549,Certified,https://twitter.com/moovit,2020-04-02T06:02:50.193Z
https://twitter.com/jessicanaziri,jessicanaziri,23974217,Jessica Naziri,https://pbs.twimg.com/profile_images/1185462873956352000/Av8hjfne_normal.jpg,https://pbs.twimg.com/profile_banners/23974217/1571471284,On-air digital lifestyle and tech expert|Founder of https://t.co/QkAPqAHY1Z|Inc.'s 30 Inspirational Women in Tech|Breaking stereotypes #girlsintech|Alum @LATimes @CNN @CNBC,https://t.co/XCOK2tPdk0,jessica@techsesh.co,Thu Mar 12 16:07:49 +0000 2009,52302,28086,10546,Certified,https://twitter.com/moovit,2020-04-02T06:02:50.193Z
https://twitter.com/Telegraph,Telegraph,16343974,The Telegraph,https://pbs.twimg.com/profile_images/943090005723041792/2cjxINlJ_normal.jpg,https://pbs.twimg.com/profile_banners/16343974/1582025066,"Think ahead with the latest news, comment, analysis and video",https://t.co/ve1cMBKSfu,"London, UK",Thu Sep 18 06:50:54 +0000 2008,2842551,744,370586,Certified,https://twitter.com/moovit,2020-04-02T06:02:50.193Z
https://twitter.com/thesundaytimes,thesundaytimes,102707504,The Sunday Times,https://pbs.twimg.com/profile_images/378800000220413682/72e9628586a1e9b56a7c5cd3f51856cc_normal.png,https://pbs.twimg.com/profile_banners/102707504/1471518267,The best of our journalism. Become a subscriber: https://t.co/Kq4ItERnQC. Contact our customer service team: https://t.co/VIDSflmdIL,http://t.co/ttqYmr1eBz,London,Thu Jan 07 15:24:11 +0000 2010,421648,299,29955,Certified,https://twitter.com/moovit,2020-04-02T06:02:50.422Z
https://twitter.com/pkafka,pkafka,202003,Peter Kafka,https://pbs.twimg.com/profile_images/432503235/monkey_types_normal.png,https://pbs.twimg.com/profile_banners/202003/1348013345,"Verbose, concise. Host of Recode Media. https://t.co/LPjdIrAklE peter@recode.net,  Monkey via @andybyday. “Someone I like reluctantly.”",http://t.co/QtNr5qQEsH,nyc,Sat Dec 23 18:51:51 +0000 2006,87484,1136,61228,Certified,https://twitter.com/moovit,2020-04-02T06:02:50.422Z
https://twitter.com/aplusk,aplusk,19058681,ashton kutcher,https://pbs.twimg.com/profile_images/882152508134739968/8vihmn9W_normal.jpg,https://pbs.twimg.com/profile_banners/19058681/1348011720,"I build things, stories, companies, collaborations of thoughts, dreams, & believe in a future where we all have a right to pursue happiness. +1 (319) 519-0576",https://t.co/hm7bCK36ss,"Los Angeles, California",Fri Jan 16 07:40:06 +0000 2009,17858541,702,10267,Certified,https://twitter.com/moovit,2020-04-02T06:02:50.422Z
https://twitter.com/RGI_Events,RGI_Events,552546793,Railway Gazette Events,https://pbs.twimg.com/profile_images/1222523793807237120/2yRv_kSm_normal.jpg,https://pbs.twimg.com/profile_banners/552546793/1580307362,Follow us for news and offers on our cutting-edge global events portfolio which looks at digitization and technology within rail & metro.,https://t.co/yEvmTI8Tcu,Global,Fri Apr 13 08:59:03 +0000 2012,4103,3466,18084,,https://twitter.com/moovit,2020-04-02T06:02:50.422Z
https://twitter.com/PRWeekUS,PRWeekUS,15580384,@PRWeekUS,https://pbs.twimg.com/profile_images/875751856445804545/o1oWdOS__normal.jpg,https://pbs.twimg.com/profile_banners/15580384/1585758807,"Breaking news, features, analysis & opinions in the PR, marketing & communications industries.
https://t.co/dZYe97AvmL",http://t.co/gZXwoKfXIh,New York,Thu Jul 24 11:37:57 +0000 2008,84689,2264,49038,Certified,https://twitter.com/moovit,2020-04-02T06:02:50.422Z
https://twitter.com/SFBART,SFBART,15640533,SFBART,https://pbs.twimg.com/profile_images/1145735856457519109/O7M4Y7eW_normal.jpg,https://pbs.twimg.com/profile_banners/15640533/1495573181,We provide train service throughout the San Francisco Bay Area. For automated service updates: @SFBARTalert,https://t.co/UEsuK8w5LQ,"Oakland, CA",Tue Jul 29 01:45:23 +0000 2008,322891,431,35568,Certified,https://twitter.com/moovit,2020-04-02T06:02:50.422Z
https://twitter.com/moovit_it,moovit_it,1017153194,Moovit Italia,https://pbs.twimg.com/profile_images/1178659727628230657/XBsKgtbc_normal.png,https://pbs.twimg.com/profile_banners/1017153194/1522829502,"Moovit, con 720 milioni di utenti, è l'app numero uno al mondo per la mobilità urbana e azienda leader per le soluzioni MaaS, Mobility as a Service",https://t.co/8IMlBWITqG,Italia,Mon Dec 17 10:19:26 +0000 2012,2599,485,3293,Certified,https://twitter.com/moovit,2020-04-02T06:02:50.422Z
https://twitter.com/CNTraveler,CNTraveler,17219108,Condé Nast Traveler,https://pbs.twimg.com/profile_images/1115669284905267201/XGXHTDpy_normal.png,https://pbs.twimg.com/profile_banners/17219108/1585059071,"At home in the world. (Header photo credit: Julien Capmeil, April issue cover)",https://t.co/YFDkmtIg8H,"New York, NY",Thu Nov 06 20:49:41 +0000 2008,3227543,44942,66139,Certified,https://twitter.com/moovit,2020-04-02T06:02:50.422Z
https://twitter.com/MMMagTweets,MMMagTweets,95888725,Mobile Marketing,https://pbs.twimg.com/profile_images/1010125647665139713/fWf-9ej3_normal.jpg,https://pbs.twimg.com/profile_banners/95888725/1578920299,Keeping you up to date with the global mobile marketing industry.,https://t.co/lkpdeSboMi,London,Thu Dec 10 12:17:37 +0000 2009,27420,2783,25821,,https://twitter.com/moovit,2020-04-02T06:02:50.422Z
https://twitter.com/T3dotcom,T3dotcom,23964755,T3.com,https://pbs.twimg.com/profile_images/720936786948722688/4k8pbj3C_normal.jpg,https://pbs.twimg.com/profile_banners/23964755/1576666568,Tech. Lifestyle. Entertainment. Live smarter with T3. Part of @futureplc.,http://t.co/Zg6gsdGGds,"Bath, England",Thu Mar 12 15:13:19 +0000 2009,81476,45848,63155,Certified,https://twitter.com/moovit,2020-04-02T06:02:50.422Z
https://twitter.com/DigitalTrends,DigitalTrends,14763734,Digital Trends,https://pbs.twimg.com/profile_images/1176167083404603392/LrA3eDNq_normal.jpg,https://pbs.twimg.com/profile_banners/14763734/1569255064,Tech for the way we live. | Facebook &  Instagram: @DigitalTrends,https://t.co/wxxwesnWkd,"Portland, OR, and New York, NY",Tue May 13 20:01:41 +0000 2008,2168615,1180148,178688,Certified,https://twitter.com/moovit,2020-04-02T06:02:50.422Z
https://twitter.com/SeaTransitBlog,SeaTransitBlog,24960841,Seattle Transit Blog,https://pbs.twimg.com/profile_images/107021147/Picture_3_normal.png,https://pbs.twimg.com/profile_banners/24960841/1414373017,We cover transit and land use news in the Puget Sound region.,http://t.co/J54l540GaF,"Seattle, WA",Tue Mar 17 21:40:11 +0000 2009,23361,333,24114,,https://twitter.com/moovit,2020-04-02T06:02:50.422Z
https://twitter.com/kcmetrobus,kcmetrobus,95997861,King County Metro 🚏 🚌🚎⛴🚐,https://pbs.twimg.com/profile_images/1240699743887450112/76il4SxS_normal.jpg,https://pbs.twimg.com/profile_banners/95997861/1583526364,Providing transit service to 122.5 million riders a year across Seattle & King County. Tweets monitored intermittently weekdays 8am-6pm. Questions? 206-553-3000,https://t.co/fUVD4y7JuE,"Seattle, King County, WA, USA",Thu Dec 10 22:23:28 +0000 2009,130684,480,73730,Certified,https://twitter.com/moovit,2020-04-02T06:02:50.422Z
https://twitter.com/CurbedNY,CurbedNY,9917512,Curbed NY,https://pbs.twimg.com/profile_images/823572670834966528/Wzf1q9uw_normal.jpg,https://pbs.twimg.com/profile_banners/9917512/1464039212,"Every aspect of living in New York, for people who care about their city, their streets, and their homes.",http://t.co/VMxhYSxdua,"New York, NY",Sat Nov 03 16:09:29 +0000 2007,77517,229,41701,Certified,https://twitter.com/moovit,2020-04-02T06:02:50.422Z
https://twitter.com/businessinsider,businessinsider,20562637,Business Insider,https://pbs.twimg.com/profile_images/1199017286780231684/P_hQmsjg_normal.jpg,https://pbs.twimg.com/profile_banners/20562637/1545063807,"What you need to know. Follow us on Facebook, Instagram, and YouTube. Visit our home page for the top stories of the day.",https://t.co/RMkf7jACew,"New York, NY",Wed Feb 11 01:18:18 +0000 2009,2889777,280,626941,Certified,https://twitter.com/moovit,2020-04-02T06:02:50.422Z
https://twitter.com/SFGate,SFGate,36511031,SFGate,https://pbs.twimg.com/profile_images/901112511142830084/9mgvzmqw_normal.jpg,https://pbs.twimg.com/profile_banners/36511031/1503677060,Twitter home of http://t.co/iRJqsc63r7. The authority on all things San Francisco and the Bay Area.,http://t.co/ICLiADid3Z,San Francisco,Wed Apr 29 22:55:39 +0000 2009,480576,892,158061,Certified,https://twitter.com/moovit,2020-04-02T06:02:50.422Z
https://twitter.com/WBUR,WBUR,2996801,WBUR,https://pbs.twimg.com/profile_images/854335205959548928/KzVYiDZ0_normal.jpg,https://pbs.twimg.com/profile_banners/2996801/1575495227,"We're Boston's NPR station, online at https://t.co/NjUM01iMXU and on air at 90.9 FM. See our pinned tweet for more info on our sections, shows and podcasts.",http://t.co/SXUqvnO0f6,Boston,Fri Mar 30 17:54:53 +0000 2007,82786,2231,166588,Certified,https://twitter.com/moovit,2020-04-02T06:02:50.422Z
https://twitter.com/geektime,geektime,95237672,Geektime,https://pbs.twimg.com/profile_images/3591711367/70991b674b2097096b72df7684f1cbea_normal.jpeg,https://pbs.twimg.com/profile_banners/95237672/1476347509,Your best innovation and technology news source from around the world,http://t.co/amHOnpXN4y,Earth,Mon Dec 07 17:03:19 +0000 2009,28296,1853,15544,,https://twitter.com/moovit,2020-04-02T06:02:50.422Z
https://twitter.com/TfLRail,TfLRail,2839995611,TfL Rail,https://pbs.twimg.com/profile_images/738674244838625282/Tkj9cuah_normal.jpg,,,https://t.co/Jf9ijry8vW,,Tue Oct 21 14:04:54 +0000 2014,79335,2,46759,Certified,https://twitter.com/moovit,2020-04-02T06:02:50.422Z
https://twitter.com/RoyBick,RoyBick,1721621280,Roy Bick,https://pbs.twimg.com/profile_images/602108603156172801/qRvF7TNB_normal.jpg,,VP operations at Moovit,,,Mon Sep 02 08:24:46 +0000 2013,213,4,790,,https://twitter.com/moovit,2020-04-02T06:02:50.422Z
https://twitter.com/DaytonaBeachFun,DaytonaBeachFun,16874356,Daytona Beach,https://pbs.twimg.com/profile_images/1149340083688022022/lyYogN41_normal.png,https://pbs.twimg.com/profile_banners/16874356/1578510550,"23 miles of white-sand beaches, great accommodations, dining, golf, attractions and more! Share your #LoveDaytonaBeach adventures with us.",https://t.co/t5in2ktPEK,Daytona Beach,Mon Oct 20 20:32:06 +0000 2008,11890,4795,7349,,https://twitter.com/moovit,2020-04-02T06:02:50.720Z
https://twitter.com/Italia,Italia,397920310,Italia,https://pbs.twimg.com/profile_images/1105470687660179456/IvOWykCf_normal.png,https://pbs.twimg.com/profile_banners/397920310/1582902323,"The official Twitter for tourism in #Italy. Ideas, inspiration and travel tips for your next holiday in Italy. #TreasureItaly",https://t.co/15wmjC2zSI,"Roma, Italia",Tue Oct 25 10:11:01 +0000 2011,138338,1269,21677,,https://twitter.com/moovit,2020-04-02T06:02:50.720Z
https://twitter.com/SmarterTravel,SmarterTravel,14132853,SmarterTravel,https://pbs.twimg.com/profile_images/729678527247822848/XwtYzGLf_normal.jpg,https://pbs.twimg.com/profile_banners/14132853/1583851690,Daily inspiration. Expert advice. Great trips start @SmarterTravel. A member of the @TripAdvisor Media Group.,http://t.co/f63DBDm4OH,"Boston, MA",Wed Mar 12 15:34:04 +0000 2008,297718,1473,37684,,https://twitter.com/moovit,2020-04-02T06:02:50.720Z
https://twitter.com/OneSimCard,OneSimCard,36981787,OneSimCard,https://pbs.twimg.com/profile_images/2535966552/1wyh7bf4mx36u5dnxx47_normal.jpeg,https://pbs.twimg.com/profile_banners/36981787/1417470236,Beat the high cost of using your mobile devices abroad. Roaming data from less than a penny / MB. Free incoming calls in 160+ countries. https://t.co/Dv7s3Aklki,http://t.co/hoUStArnT7,"Boston, MA USA",Fri May 01 16:35:47 +0000 2009,1291,1900,625,,https://twitter.com/moovit,2020-04-02T06:02:50.720Z
https://twitter.com/jaym,jaym,2337381,Yovav (Jay) Meydad,https://pbs.twimg.com/profile_images/1032241921786355712/1gcGTTIU_normal.jpg,https://pbs.twimg.com/profile_banners/2337381/1450821748,"Chief Growth & Marketing Officer @Moovit. Ex. VP Products @Moovit. Founder, CEO @Pixplit, @Hitpad. Interests: Mobility, Growth, Smart Cities, Music, Football",https://t.co/oCCjaE6SFp,Israel,Mon Mar 26 18:52:52 +0000 2007,1546,404,4504,,https://twitter.com/moovit,2020-04-02T06:02:50.720Z
https://twitter.com/VIA_Transit,VIA_Transit,163492224,VIA Metro Transit,https://pbs.twimg.com/profile_images/1079838913194188800/AnVUIIld_normal.jpg,https://pbs.twimg.com/profile_banners/163492224/1579128187,"Official VIA Metropolitan Transit account for news, information, and alerts about public transportation service in the San Antonio/Bexar County region. #RideVIA",https://t.co/LGVnLyFoQy,"San Antonio, TX",Tue Jul 06 15:16:43 +0000 2010,5757,1086,7777,,https://twitter.com/moovit,2020-04-02T06:02:50.720Z
https://twitter.com/mariella_moon,mariella_moon,10413772,Mariella Moon,https://pbs.twimg.com/profile_images/840109068777734149/orpX8r0y_normal.jpg,https://pbs.twimg.com/profile_banners/10413772/1480868624,"Associate editor @engadget. Pitch me cool stuff on space tech and robots: mariella[@]engadget. For freelance work, PM me.",https://t.co/w0riphX02D,Philippines,Tue Nov 20 14:49:05 +0000 2007,2878,480,1176,Certified,https://twitter.com/moovit,2020-04-02T06:02:50.720Z
https://twitter.com/UberDevelopers,UberDevelopers,2710525460,Uber Developers,https://pbs.twimg.com/profile_images/695046262945484800/b5Nn8WFS_normal.png,https://pbs.twimg.com/profile_banners/2710525460/1462489451,See @UberEng for Uber tech news. For support please post on the Uber Developers API google public forum: https://t.co/dOFsT00oN4,https://t.co/eGOmfmPZtq,"San Francisco, CA",Tue Aug 05 23:01:11 +0000 2014,8975,247,1687,Certified,https://twitter.com/moovit,2020-04-02T06:02:50.720Z
https://twitter.com/nycgo,nycgo,15723732,NYCgo: the Official Guide to NYC,https://pbs.twimg.com/profile_images/1178666342741876737/bBEKwTkf_normal.jpg,https://pbs.twimg.com/profile_banners/15723732/1564067733,https://t.co/QzNsPhKS8L is the Official Guide to NYC.,https://t.co/QzNsPhKS8L,"New York, NY",Mon Aug 04 15:56:01 +0000 2008,503836,3382,23058,Certified,https://twitter.com/moovit,2020-04-02T06:02:50.720Z
https://twitter.com/Gothamist,Gothamist,810424,Gothamist,https://pbs.twimg.com/profile_images/482838063668682753/ulq-goPG_normal.png,https://pbs.twimg.com/profile_banners/810424/1559135837,Gothamist is a website about New York City and everything that happens in it. Get Gothamist in your inbox today: https://t.co/DPbsjDUMUk,,"New York, NY",Sun Mar 04 16:58:18 +0000 2007,952458,772,121676,Certified,https://twitter.com/moovit,2020-04-02T06:02:50.720Z
